,name,total_points,value,GW
19191,Ricardo Domingos_Barbosa Pereira_159,0.0,65.0,19
19192,Ricardo Domingos_Barbosa Pereira_159,0.0,65.0,20
19193,Ricardo Domingos_Barbosa Pereira_159,6.0,64.0,21
19194,Ricardo Domingos_Barbosa Pereira_159,1.0,64.0,22
19195,Ricardo Domingos_Barbosa Pereira_159,1.0,64.0,23
19196,Ricardo Domingos_Barbosa Pereira_159,12.0,63.0,24
19197,Ricardo Domingos_Barbosa Pereira_159,1.0,63.0,25
19198,Ricardo Domingos_Barbosa Pereira_159,6.0,63.0,26
19199,Ricardo Domingos_Barbosa Pereira_159,2.0,63.0,27
19200,Ricardo Domingos_Barbosa Pereira_159,2.0,63.0,28
19201,Ricardo Domingos_Barbosa Pereira_159,6.0,63.0,29
19202,Ricardo Domingos_Barbosa Pereira_159,0.0,63.0,39
19203,Ricardo Domingos_Barbosa Pereira_159,0.0,63.0,40
19204,Ricardo Domingos_Barbosa Pereira_159,0.0,63.0,41
19205,Ricardo Domingos_Barbosa Pereira_159,0.0,63.0,42
19206,Ricardo Domingos_Barbosa Pereira_159,0.0,62.0,43
19207,Ricardo Domingos_Barbosa Pereira_159,0.0,62.0,44
19208,Ricardo Domingos_Barbosa Pereira_159,0.0,62.0,45
19209,Ricardo Domingos_Barbosa Pereira_159,0.0,62.0,46
19210,Ricardo Domingos_Barbosa Pereira_159,0.0,62.0,47
19211,Ricardo Domingos_Barbosa Pereira_159,0.0,62.0,47
19212,Richairo_Zivkovic_622,0.0,50.0,25
19213,Richairo_Zivkovic_622,0.0,50.0,26
19214,Richairo_Zivkovic_622,0.0,49.0,27
19215,Richairo_Zivkovic_622,0.0,48.0,29
19216,Richairo_Zivkovic_622,1.0,47.0,39
19217,Richairo_Zivkovic_622,0.0,47.0,39
19218,Richairo_Zivkovic_622,1.0,47.0,40
19219,Richairo_Zivkovic_622,0.0,47.0,41
19220,Richairo_Zivkovic_622,0.0,47.0,42
19221,Richairo_Zivkovic_622,1.0,47.0,43
19222,Richairo_Zivkovic_622,0.0,47.0,44
19223,Richairo_Zivkovic_622,0.0,47.0,45
19224,Richairo_Zivkovic_622,1.0,47.0,46
19225,Richairo_Zivkovic_622,1.0,47.0,47
19226,Richairo_Zivkovic_622,1.0,47.0,47
19227,Richard_Stearman_296,0.0,40.0,1
19228,Richard_Stearman_296,0.0,40.0,2
19229,Richard_Stearman_296,0.0,40.0,3
19230,Richard_Stearman_296,0.0,40.0,4
19231,Richard_Stearman_296,0.0,40.0,5
19232,Richard_Stearman_296,0.0,40.0,6
19233,Richard_Stearman_296,0.0,40.0,7
19234,Richard_Stearman_296,0.0,40.0,8
19235,Richard_Stearman_296,0.0,40.0,9
19236,Richard_Stearman_296,0.0,40.0,10
19237,Richard_Stearman_296,0.0,40.0,11
19238,Richard_Stearman_296,0.0,40.0,12
19239,Richard_Stearman_296,0.0,40.0,13
19240,Richard_Stearman_296,0.0,40.0,14
19241,Richard_Stearman_296,0.0,40.0,15
19242,Richard_Stearman_296,0.0,40.0,16
19243,Richard_Stearman_296,0.0,40.0,17
19244,Richard_Stearman_296,0.0,40.0,18
19245,Richard_Stearman_296,0.0,39.0,19
19246,Richard_Stearman_296,0.0,39.0,20
19247,Richard_Stearman_296,0.0,39.0,21
19248,Richard_Stearman_296,0.0,39.0,22
19249,Richard_Stearman_296,0.0,39.0,23
19250,Richard_Stearman_296,0.0,39.0,24
19251,Richard_Stearman_296,0.0,39.0,25
19252,Richard_Stearman_296,0.0,39.0,26
19253,Richard_Stearman_296,0.0,39.0,27
19254,Richard_Stearman_296,0.0,39.0,29
19255,Richard_Stearman_296,0.0,39.0,39
19256,Richard_Stearman_296,0.0,39.0,39
19257,Richard_Stearman_296,0.0,39.0,40
19258,Richard_Stearman_296,0.0,39.0,41
19259,Richard_Stearman_296,0.0,39.0,42
19260,Richard_Stearman_296,0.0,39.0,43
19261,Richard_Stearman_296,0.0,39.0,44
19262,Richard_Stearman_296,0.0,39.0,45
19263,Richard_Stearman_296,0.0,39.0,46
19264,Richard_Stearman_296,0.0,39.0,47
19265,Richard_Stearman_296,0.0,39.0,47
19266,Richarlison_de Andrade_150,3.0,80.0,1
19267,Richarlison_de Andrade_150,3.0,80.0,2
19268,Richarlison_de Andrade_150,2.0,80.0,3
19269,Richarlison_de Andrade_150,15.0,79.0,4
19270,Richarlison_de Andrade_150,4.0,79.0,5
19271,Richarlison_de Andrade_150,2.0,80.0,6
19272,Richarlison_de Andrade_150,2.0,80.0,7
19273,Richarlison_de Andrade_150,2.0,79.0,8
19274,Richarlison_de Andrade_150,6.0,79.0,9
19275,Richarlison_de Andrade_150,5.0,79.0,10
19276,Richarlison_de Andrade_150,2.0,79.0,11
19277,Richarlison_de Andrade_150,10.0,79.0,12
19278,Richarlison_de Andrade_150,2.0,79.0,13
19279,Richarlison_de Andrade_150,8.0,79.0,14
19280,Richarlison_de Andrade_150,6.0,79.0,15
19281,Richarlison_de Andrade_150,6.0,78.0,16
19282,Richarlison_de Andrade_150,1.0,78.0,17
19283,Richarlison_de Andrade_150,3.0,79.0,18
19284,Richarlison_de Andrade_150,3.0,80.0,19
19285,Richarlison_de Andrade_150,6.0,80.0,20
19286,Richarlison_de Andrade_150,7.0,80.0,21
19287,Richarlison_de Andrade_150,10.0,80.0,22
19288,Richarlison_de Andrade_150,0.0,81.0,23
19289,Richarlison_de Andrade_150,0.0,81.0,24
19290,Richarlison_de Andrade_150,2.0,81.0,25
19291,Richarlison_de Andrade_150,13.0,81.0,26
19292,Richarlison_de Andrade_150,6.0,82.0,27
19293,Richarlison_de Andrade_150,2.0,83.0,28
19294,Richarlison_de Andrade_150,2.0,83.0,29
19295,Richarlison_de Andrade_150,3.0,83.0,39
19296,Richarlison_de Andrade_150,3.0,83.0,40
19297,Richarlison_de Andrade_150,6.0,83.0,41
19298,Richarlison_de Andrade_150,2.0,82.0,42
19299,Richarlison_de Andrade_150,6.0,82.0,43
19300,Richarlison_de Andrade_150,2.0,82.0,44
19301,Richarlison_de Andrade_150,1.0,82.0,45
19302,Richarlison_de Andrade_150,7.0,82.0,46
19303,Richarlison_de Andrade_150,2.0,82.0,47
19304,Richarlison_de Andrade_150,2.0,82.0,47
19305,Riyad_Mahrez_217,14.0,85.0,1
19306,Riyad_Mahrez_217,1.0,85.0,2
19307,Riyad_Mahrez_217,1.0,85.0,3
19308,Riyad_Mahrez_217,3.0,85.0,4
19309,Riyad_Mahrez_217,1.0,85.0,5
19310,Riyad_Mahrez_217,15.0,85.0,6
19311,Riyad_Mahrez_217,10.0,85.0,7
19312,Riyad_Mahrez_217,1.0,86.0,8
19313,Riyad_Mahrez_217,0.0,87.0,9
19314,Riyad_Mahrez_217,0.0,86.0,10
19315,Riyad_Mahrez_217,0.0,85.0,11
19316,Riyad_Mahrez_217,0.0,84.0,12
19317,Riyad_Mahrez_217,10.0,83.0,13
19318,Riyad_Mahrez_217,2.0,83.0,14
19319,Riyad_Mahrez_217,6.0,83.0,15
19320,Riyad_Mahrez_217,4.0,83.0,16
19321,Riyad_Mahrez_217,1.0,83.0,17
19322,Riyad_Mahrez_217,8.0,83.0,18
19323,Riyad_Mahrez_217,1.0,83.0,19
19324,Riyad_Mahrez_217,6.0,83.0,20
19325,Riyad_Mahrez_217,5.0,83.0,21
19326,Riyad_Mahrez_217,17.0,84.0,22
19327,Riyad_Mahrez_217,1.0,85.0,23
19328,Riyad_Mahrez_217,3.0,85.0,24
19329,Riyad_Mahrez_217,2.0,85.0,25
19330,Riyad_Mahrez_217,0.0,85.0,26
19331,Riyad_Mahrez_217,8.0,85.0,27
19332,Riyad_Mahrez_217,1.0,84.0,29
19333,Riyad_Mahrez_217,0.0,84.0,29
19334,Riyad_Mahrez_217,15.0,85.0,39
19335,Riyad_Mahrez_217,6.0,85.0,39
19336,Riyad_Mahrez_217,6.0,85.0,40
19337,Riyad_Mahrez_217,1.0,85.0,41
19338,Riyad_Mahrez_217,1.0,85.0,42
19339,Riyad_Mahrez_217,8.0,86.0,43
19340,Riyad_Mahrez_217,6.0,86.0,44
19341,Riyad_Mahrez_217,1.0,86.0,45
19342,Riyad_Mahrez_217,1.0,86.0,46
19343,Riyad_Mahrez_217,9.0,86.0,47
19344,Riyad_Mahrez_217,9.0,86.0,47
19345,Rob_Holding_10,0.0,45.0,1
19346,Rob_Holding_10,0.0,45.0,2
19347,Rob_Holding_10,0.0,45.0,3
19348,Rob_Holding_10,0.0,45.0,4
19349,Rob_Holding_10,0.0,45.0,5
19350,Rob_Holding_10,0.0,45.0,6
19351,Rob_Holding_10,0.0,45.0,7
19352,Rob_Holding_10,0.0,45.0,8
19353,Rob_Holding_10,0.0,45.0,9
19354,Rob_Holding_10,0.0,45.0,10
19355,Rob_Holding_10,0.0,45.0,11
19356,Rob_Holding_10,1.0,45.0,12
19357,Rob_Holding_10,0.0,45.0,13
19358,Rob_Holding_10,0.0,45.0,14
19359,Rob_Holding_10,0.0,45.0,15
19360,Rob_Holding_10,0.0,45.0,16
19361,Rob_Holding_10,0.0,45.0,17
19362,Rob_Holding_10,0.0,45.0,18
19363,Rob_Holding_10,0.0,45.0,19
19364,Rob_Holding_10,0.0,45.0,20
19365,Rob_Holding_10,0.0,45.0,21
19366,Rob_Holding_10,0.0,45.0,22
19367,Rob_Holding_10,0.0,45.0,23
19368,Rob_Holding_10,1.0,45.0,24
19369,Rob_Holding_10,0.0,45.0,25
19370,Rob_Holding_10,0.0,45.0,26
19371,Rob_Holding_10,0.0,45.0,27
19372,Rob_Holding_10,0.0,45.0,29
19373,Rob_Holding_10,0.0,45.0,29
19374,Rob_Holding_10,1.0,44.0,39
19375,Rob_Holding_10,0.0,44.0,39
19376,Rob_Holding_10,8.0,44.0,40
19377,Rob_Holding_10,1.0,44.0,41
19378,Rob_Holding_10,0.0,44.0,42
19379,Rob_Holding_10,0.0,44.0,43
19380,Rob_Holding_10,0.0,44.0,44
19381,Rob_Holding_10,2.0,44.0,45
19382,Rob_Holding_10,2.0,44.0,46
19383,Rob_Holding_10,0.0,44.0,47
19384,Rob_Holding_10,0.0,44.0,47
19385,Robbie_Brady_98,0.0,55.0,1
19386,Robbie_Brady_98,0.0,55.0,2
19387,Robbie_Brady_98,0.0,55.0,3
19388,Robbie_Brady_98,0.0,55.0,4
19389,Robbie_Brady_98,0.0,55.0,5
19390,Robbie_Brady_98,1.0,55.0,6
19391,Robbie_Brady_98,1.0,55.0,7
19392,Robbie_Brady_98,0.0,55.0,8
19393,Robbie_Brady_98,2.0,55.0,9
19394,Robbie_Brady_98,6.0,55.0,10
19395,Robbie_Brady_98,1.0,55.0,11
19396,Robbie_Brady_98,1.0,55.0,12
19397,Robbie_Brady_98,0.0,55.0,13
19398,Robbie_Brady_98,2.0,55.0,14
19399,Robbie_Brady_98,6.0,55.0,15
19400,Robbie_Brady_98,2.0,55.0,16
19401,Robbie_Brady_98,0.0,55.0,17
19402,Robbie_Brady_98,1.0,55.0,18
19403,Robbie_Brady_98,3.0,55.0,19
19404,Robbie_Brady_98,1.0,55.0,20
19405,Robbie_Brady_98,1.0,55.0,21
19406,Robbie_Brady_98,0.0,55.0,22
19407,Robbie_Brady_98,0.0,55.0,23
19408,Robbie_Brady_98,0.0,55.0,24
19409,Robbie_Brady_98,0.0,55.0,25
19410,Robbie_Brady_98,0.0,55.0,26
19411,Robbie_Brady_98,1.0,55.0,27
19412,Robbie_Brady_98,0.0,55.0,28
19413,Robbie_Brady_98,0.0,55.0,29
19414,Robbie_Brady_98,0.0,55.0,39
19415,Robbie_Brady_98,0.0,55.0,40
19416,Robbie_Brady_98,0.0,55.0,41
19417,Robbie_Brady_98,0.0,55.0,42
19418,Robbie_Brady_98,0.0,55.0,43
19419,Robbie_Brady_98,0.0,55.0,44
19420,Robbie_Brady_98,1.0,55.0,45
19421,Robbie_Brady_98,1.0,55.0,46
19422,Robbie_Brady_98,1.0,55.0,47
19423,Robbie_Brady_98,1.0,55.0,47
19424,Robert Kenedy_Nunes do Nascimento_462,0.0,55.0,1
19425,Robert Kenedy_Nunes do Nascimento_462,0.0,55.0,2
19426,Robert Kenedy_Nunes do Nascimento_462,0.0,54.0,3
19427,Robert Kenedy_Nunes do Nascimento_462,0.0,54.0,4
19428,Robert Kenedy_Nunes do Nascimento_462,0.0,54.0,5
19429,Robert Kenedy_Nunes do Nascimento_462,0.0,53.0,6
19430,Robert Kenedy_Nunes do Nascimento_462,0.0,53.0,7
19431,Robert Kenedy_Nunes do Nascimento_462,0.0,53.0,8
19432,Robert Kenedy_Nunes do Nascimento_462,0.0,53.0,9
19433,Robert Kenedy_Nunes do Nascimento_462,0.0,53.0,10
19434,Robert Kenedy_Nunes do Nascimento_462,0.0,53.0,11
19435,Robert Kenedy_Nunes do Nascimento_462,0.0,53.0,12
19436,Robert Kenedy_Nunes do Nascimento_462,0.0,53.0,13
19437,Robert Kenedy_Nunes do Nascimento_462,0.0,53.0,14
19438,Robert Kenedy_Nunes do Nascimento_462,0.0,53.0,15
19439,Robert Kenedy_Nunes do Nascimento_462,0.0,53.0,16
19440,Robert Kenedy_Nunes do Nascimento_462,0.0,53.0,17
19441,Robert Kenedy_Nunes do Nascimento_462,0.0,53.0,18
19442,Robert Kenedy_Nunes do Nascimento_462,0.0,53.0,19
19443,Robert Kenedy_Nunes do Nascimento_462,0.0,53.0,20
19444,Robert Kenedy_Nunes do Nascimento_462,0.0,53.0,21
19445,Robert Kenedy_Nunes do Nascimento_462,0.0,53.0,22
19446,Robert Kenedy_Nunes do Nascimento_462,0.0,53.0,23
19447,Robert Kenedy_Nunes do Nascimento_462,0.0,53.0,24
19448,Robert Kenedy_Nunes do Nascimento_462,0.0,52.0,25
19449,Robert Kenedy_Nunes do Nascimento_462,0.0,52.0,26
19450,Robert Kenedy_Nunes do Nascimento_462,0.0,52.0,27
19451,Robert Kenedy_Nunes do Nascimento_462,0.0,52.0,28
19452,Robert Kenedy_Nunes do Nascimento_462,0.0,52.0,29
19453,Robert Kenedy_Nunes do Nascimento_462,0.0,52.0,39
19454,Robert Kenedy_Nunes do Nascimento_462,0.0,52.0,40
19455,Robert Kenedy_Nunes do Nascimento_462,0.0,52.0,41
19456,Robert Kenedy_Nunes do Nascimento_462,0.0,52.0,42
19457,Robert Kenedy_Nunes do Nascimento_462,0.0,52.0,43
19458,Robert Kenedy_Nunes do Nascimento_462,0.0,52.0,44
19459,Robert Kenedy_Nunes do Nascimento_462,0.0,52.0,45
19460,Robert Kenedy_Nunes do Nascimento_462,0.0,52.0,46
19461,Robert Kenedy_Nunes do Nascimento_462,0.0,52.0,47
19462,Robert Kenedy_Nunes do Nascimento_462,0.0,52.0,47
19463,Robert_Elliot_573,0.0,40.0,17
19464,Robert_Elliot_573,0.0,40.0,18
19465,Robert_Elliot_573,0.0,40.0,19
19466,Robert_Elliot_573,0.0,40.0,20
19467,Robert_Elliot_573,0.0,40.0,21
19468,Robert_Elliot_573,0.0,40.0,22
19469,Robert_Elliot_573,0.0,40.0,23
19470,Robert_Elliot_573,0.0,40.0,24
19471,Robert_Elliot_573,0.0,40.0,25
19472,Robert_Elliot_573,0.0,40.0,26
19473,Robert_Elliot_573,0.0,40.0,27
19474,Robert_Elliot_573,0.0,40.0,28
19475,Robert_Elliot_573,0.0,40.0,29
19476,Robert_Elliot_573,0.0,40.0,39
19477,Robert_Elliot_573,0.0,40.0,40
19478,Robert_Elliot_573,0.0,40.0,41
19479,Robert_Elliot_573,0.0,40.0,42
19480,Robert_Elliot_573,0.0,40.0,43
19481,Robert_Elliot_573,0.0,40.0,44
19482,Robert_Elliot_573,0.0,40.0,45
19483,Robert_Elliot_573,0.0,40.0,46
19484,Robert_Elliot_573,0.0,40.0,47
19485,Robert_Elliot_573,0.0,40.0,47
19486,Robert_Snodgrass_393,1.0,55.0,1
19487,Robert_Snodgrass_393,2.0,55.0,2
19488,Robert_Snodgrass_393,0.0,55.0,3
19489,Robert_Snodgrass_393,0.0,54.0,4
19490,Robert_Snodgrass_393,0.0,54.0,5
19491,Robert_Snodgrass_393,1.0,54.0,6
19492,Robert_Snodgrass_393,0.0,53.0,7
19493,Robert_Snodgrass_393,0.0,53.0,8
19494,Robert_Snodgrass_393,0.0,53.0,9
19495,Robert_Snodgrass_393,9.0,52.0,10
19496,Robert_Snodgrass_393,9.0,52.0,11
19497,Robert_Snodgrass_393,2.0,52.0,12
19498,Robert_Snodgrass_393,4.0,52.0,13
19499,Robert_Snodgrass_393,3.0,52.0,14
19500,Robert_Snodgrass_393,2.0,52.0,15
19501,Robert_Snodgrass_393,1.0,52.0,16
19502,Robert_Snodgrass_393,2.0,52.0,17
19503,Robert_Snodgrass_393,8.0,52.0,19
19504,Robert_Snodgrass_393,1.0,52.0,20
19505,Robert_Snodgrass_393,6.0,52.0,21
19506,Robert_Snodgrass_393,1.0,52.0,22
19507,Robert_Snodgrass_393,5.0,52.0,23
19508,Robert_Snodgrass_393,2.0,52.0,24
19509,Robert_Snodgrass_393,1.0,52.0,24
19510,Robert_Snodgrass_393,18.0,52.0,25
19511,Robert_Snodgrass_393,2.0,52.0,26
19512,Robert_Snodgrass_393,5.0,52.0,27
19513,Robert_Snodgrass_393,1.0,52.0,28
19514,Robert_Snodgrass_393,1.0,53.0,29
19515,Robert_Snodgrass_393,0.0,52.0,39
19516,Robert_Snodgrass_393,0.0,52.0,40
19517,Robert_Snodgrass_393,0.0,51.0,41
19518,Robert_Snodgrass_393,0.0,51.0,42
19519,Robert_Snodgrass_393,0.0,50.0,43
19520,Robert_Snodgrass_393,0.0,50.0,44
19521,Robert_Snodgrass_393,0.0,50.0,45
19522,Robert_Snodgrass_393,0.0,50.0,46
19523,Robert_Snodgrass_393,0.0,50.0,47
19524,Robert_Snodgrass_393,0.0,50.0,47
19525,Roberto_Firmino_187,5.0,95.0,1
19526,Roberto_Firmino_187,8.0,95.0,2
19527,Roberto_Firmino_187,2.0,95.0,3
19528,Roberto_Firmino_187,12.0,95.0,4
19529,Roberto_Firmino_187,8.0,95.0,5
19530,Roberto_Firmino_187,9.0,95.0,6
19531,Roberto_Firmino_187,2.0,96.0,7
19532,Roberto_Firmino_187,2.0,96.0,8
19533,Roberto_Firmino_187,2.0,96.0,9
19534,Roberto_Firmino_187,2.0,96.0,10
19535,Roberto_Firmino_187,2.0,95.0,11
19536,Roberto_Firmino_187,2.0,95.0,12
19537,Roberto_Firmino_187,9.0,94.0,13
19538,Roberto_Firmino_187,2.0,94.0,14
19539,Roberto_Firmino_187,4.0,94.0,15
19540,Roberto_Firmino_187,2.0,94.0,16
19541,Roberto_Firmino_187,2.0,93.0,17
19542,Roberto_Firmino_187,12.0,92.0,19
19543,Roberto_Firmino_187,2.0,92.0,20
19544,Roberto_Firmino_187,2.0,92.0,21
19545,Roberto_Firmino_187,9.0,93.0,22
19546,Roberto_Firmino_187,2.0,94.0,23
19547,Roberto_Firmino_187,7.0,95.0,24
19548,Roberto_Firmino_187,2.0,95.0,24
19549,Roberto_Firmino_187,11.0,96.0,25
19550,Roberto_Firmino_187,2.0,97.0,26
19551,Roberto_Firmino_187,2.0,97.0,27
19552,Roberto_Firmino_187,2.0,97.0,28
19553,Roberto_Firmino_187,2.0,96.0,29
19554,Roberto_Firmino_187,2.0,95.0,39
19555,Roberto_Firmino_187,2.0,95.0,40
19556,Roberto_Firmino_187,2.0,95.0,41
19557,Roberto_Firmino_187,1.0,94.0,42
19558,Roberto_Firmino_187,2.0,94.0,43
19559,Roberto_Firmino_187,2.0,94.0,44
19560,Roberto_Firmino_187,2.0,93.0,45
19561,Roberto_Firmino_187,8.0,93.0,46
19562,Roberto_Firmino_187,4.0,93.0,47
19563,Roberto_Firmino_187,4.0,93.0,47
19564,Roberto_Jimenez Gago_450,0.0,45.0,1
19565,Roberto_Jimenez Gago_450,0.0,45.0,2
19566,Roberto_Jimenez Gago_450,0.0,45.0,3
19567,Roberto_Jimenez Gago_450,0.0,45.0,4
19568,Roberto_Jimenez Gago_450,0.0,45.0,5
19569,Roberto_Jimenez Gago_450,0.0,45.0,6
19570,Roberto_Jimenez Gago_450,2.0,44.0,7
19571,Roberto_Jimenez Gago_450,1.0,44.0,8
19572,Roberto_Jimenez Gago_450,5.0,44.0,9
19573,Roberto_Jimenez Gago_450,2.0,44.0,10
19574,Roberto_Jimenez Gago_450,3.0,44.0,11
19575,Roberto_Jimenez Gago_450,2.0,44.0,12
19576,Roberto_Jimenez Gago_450,2.0,44.0,13
19577,Roberto_Jimenez Gago_450,0.0,44.0,14
19578,Roberto_Jimenez Gago_450,0.0,44.0,15
19579,Roberto_Jimenez Gago_450,0.0,44.0,16
19580,Roberto_Jimenez Gago_450,0.0,44.0,17
19581,Roberto_Jimenez Gago_450,1.0,44.0,19
19582,Roberto_Jimenez Gago_450,0.0,44.0,20
19583,Roberto_Jimenez Gago_450,0.0,44.0,21
19584,Roberto_Jimenez Gago_450,0.0,44.0,22
19585,Roberto_Jimenez Gago_450,0.0,44.0,23
19586,Roberto_Jimenez Gago_450,0.0,44.0,24
19587,Roberto_Jimenez Gago_450,0.0,44.0,24
19588,Roberto_Jimenez Gago_450,0.0,44.0,25
19589,Roberto_Jimenez Gago_450,0.0,44.0,26
19590,Roberto_Jimenez Gago_450,0.0,44.0,27
19591,Roberto_Jimenez Gago_450,0.0,44.0,28
19592,Roberto_Jimenez Gago_450,0.0,44.0,29
19593,Roberto_Jimenez Gago_450,0.0,44.0,39
19594,Roberto_Jimenez Gago_450,0.0,44.0,40
19595,Roberto_Jimenez Gago_450,0.0,44.0,41
19596,Roberto_Jimenez Gago_450,0.0,44.0,42
19597,Roberto_Jimenez Gago_450,0.0,44.0,43
19598,Roberto_Jimenez Gago_450,0.0,44.0,44
19599,Roberto_Jimenez Gago_450,0.0,44.0,45
19600,Roberto_Jimenez Gago_450,0.0,44.0,46
19601,Roberto_Jimenez Gago_450,0.0,44.0,47
19602,Roberto_Jimenez Gago_450,0.0,44.0,47
19603,Roberto_Pereyra_369,1.0,60.0,1
19604,Roberto_Pereyra_369,1.0,60.0,2
19605,Roberto_Pereyra_369,0.0,59.0,3
19606,Roberto_Pereyra_369,2.0,59.0,4
19607,Roberto_Pereyra_369,6.0,58.0,5
19608,Roberto_Pereyra_369,1.0,58.0,6
19609,Roberto_Pereyra_369,1.0,58.0,7
19610,Roberto_Pereyra_369,3.0,57.0,8
19611,Roberto_Pereyra_369,2.0,57.0,9
19612,Roberto_Pereyra_369,2.0,57.0,10
19613,Roberto_Pereyra_369,2.0,56.0,11
19614,Roberto_Pereyra_369,1.0,56.0,12
19615,Roberto_Pereyra_369,0.0,56.0,13
19616,Roberto_Pereyra_369,0.0,56.0,14
19617,Roberto_Pereyra_369,0.0,56.0,15
19618,Roberto_Pereyra_369,3.0,56.0,16
19619,Roberto_Pereyra_369,0.0,56.0,17
19620,Roberto_Pereyra_369,1.0,56.0,18
19621,Roberto_Pereyra_369,1.0,56.0,19
19622,Roberto_Pereyra_369,0.0,56.0,20
19623,Roberto_Pereyra_369,1.0,56.0,21
19624,Roberto_Pereyra_369,6.0,56.0,22
19625,Roberto_Pereyra_369,1.0,56.0,23
19626,Roberto_Pereyra_369,2.0,56.0,24
19627,Roberto_Pereyra_369,7.0,56.0,25
19628,Roberto_Pereyra_369,2.0,56.0,26
19629,Roberto_Pereyra_369,2.0,56.0,27
19630,Roberto_Pereyra_369,1.0,56.0,28
19631,Roberto_Pereyra_369,2.0,56.0,29
19632,Roberto_Pereyra_369,3.0,56.0,39
19633,Roberto_Pereyra_369,0.0,56.0,40
19634,Roberto_Pereyra_369,2.0,56.0,41
19635,Roberto_Pereyra_369,1.0,56.0,42
19636,Roberto_Pereyra_369,0.0,56.0,43
19637,Roberto_Pereyra_369,0.0,56.0,44
19638,Roberto_Pereyra_369,0.0,56.0,45
19639,Roberto_Pereyra_369,2.0,56.0,46
19640,Roberto_Pereyra_369,1.0,56.0,47
19641,Roberto_Pereyra_369,1.0,56.0,47
19642,Rodrigo_Hernandez_443,3.0,55.0,1
19643,Rodrigo_Hernandez_443,2.0,55.0,2
19644,Rodrigo_Hernandez_443,1.0,55.0,3
19645,Rodrigo_Hernandez_443,3.0,55.0,4
19646,Rodrigo_Hernandez_443,8.0,55.0,5
19647,Rodrigo_Hernandez_443,3.0,55.0,6
19648,Rodrigo_Hernandez_443,1.0,55.0,7
19649,Rodrigo_Hernandez_443,1.0,55.0,8
19650,Rodrigo_Hernandez_443,3.0,55.0,9
19651,Rodrigo_Hernandez_443,0.0,55.0,10
19652,Rodrigo_Hernandez_443,0.0,54.0,11
19653,Rodrigo_Hernandez_443,1.0,54.0,12
19654,Rodrigo_Hernandez_443,4.0,54.0,13
19655,Rodrigo_Hernandez_443,1.0,54.0,14
19656,Rodrigo_Hernandez_443,9.0,54.0,15
19657,Rodrigo_Hernandez_443,2.0,54.0,16
19658,Rodrigo_Hernandez_443,2.0,54.0,17
19659,Rodrigo_Hernandez_443,1.0,54.0,18
19660,Rodrigo_Hernandez_443,2.0,54.0,19
19661,Rodrigo_Hernandez_443,3.0,54.0,20
19662,Rodrigo_Hernandez_443,2.0,54.0,21
19663,Rodrigo_Hernandez_443,3.0,54.0,22
19664,Rodrigo_Hernandez_443,1.0,54.0,23
19665,Rodrigo_Hernandez_443,2.0,54.0,24
19666,Rodrigo_Hernandez_443,1.0,54.0,25
19667,Rodrigo_Hernandez_443,10.0,54.0,26
19668,Rodrigo_Hernandez_443,3.0,54.0,27
19669,Rodrigo_Hernandez_443,1.0,54.0,29
19670,Rodrigo_Hernandez_443,0.0,54.0,29
19671,Rodrigo_Hernandez_443,3.0,55.0,39
19672,Rodrigo_Hernandez_443,0.0,55.0,39
19673,Rodrigo_Hernandez_443,1.0,55.0,40
19674,Rodrigo_Hernandez_443,3.0,54.0,41
19675,Rodrigo_Hernandez_443,0.0,54.0,42
19676,Rodrigo_Hernandez_443,1.0,53.0,43
19677,Rodrigo_Hernandez_443,6.0,53.0,44
19678,Rodrigo_Hernandez_443,1.0,53.0,45
19679,Rodrigo_Hernandez_443,3.0,53.0,46
19680,Rodrigo_Hernandez_443,1.0,53.0,47
19681,Rodrigo_Hernandez_443,1.0,53.0,47
19682,Rolando_Aarons_499,0.0,50.0,1
19683,Rolando_Aarons_499,0.0,50.0,2
19684,Rolando_Aarons_499,0.0,50.0,3
19685,Rolando_Aarons_499,0.0,50.0,4
19686,Rolando_Aarons_499,0.0,50.0,5
19687,Rolando_Aarons_499,0.0,49.0,6
19688,Rolando_Aarons_499,0.0,49.0,7
19689,Rolando_Aarons_499,0.0,49.0,8
19690,Rolando_Aarons_499,0.0,49.0,9
19691,Rolando_Aarons_499,0.0,49.0,10
19692,Rolando_Aarons_499,0.0,49.0,11
19693,Rolando_Aarons_499,0.0,49.0,12
19694,Rolando_Aarons_499,0.0,49.0,13
19695,Rolando_Aarons_499,0.0,49.0,14
19696,Rolando_Aarons_499,0.0,49.0,15
19697,Rolando_Aarons_499,0.0,48.0,16
19698,Rolando_Aarons_499,0.0,48.0,17
19699,Rolando_Aarons_499,0.0,48.0,18
19700,Rolando_Aarons_499,0.0,48.0,19
19701,Rolando_Aarons_499,0.0,48.0,20
19702,Rolando_Aarons_499,0.0,48.0,21
19703,Rolando_Aarons_499,0.0,48.0,22
19704,Rolando_Aarons_499,0.0,48.0,23
19705,Rolando_Aarons_499,0.0,48.0,24
19706,Rolando_Aarons_499,0.0,48.0,25
19707,Rolando_Aarons_499,0.0,48.0,26
19708,Rolando_Aarons_499,0.0,48.0,27
19709,Rolando_Aarons_499,0.0,48.0,28
19710,Rolando_Aarons_499,0.0,48.0,29
19711,Rolando_Aarons_499,0.0,48.0,39
19712,Rolando_Aarons_499,0.0,48.0,40
